ID_da_instituicao	ID_da_subdisciplina	Ano	Publicacoes
020200000009	250	2015	3
029100000000	398	2014	1
029100000000	153	2014	2
029100000000	455	2013	1
029100000000	398	2011	1
001000000998	352	2011	1
410300000009	217	2015	1
831200000005	49	2013	1
478800000007	116	2012	1
501600000001	531	2013	1
002900000003	196	2015	1
460900000006	261	2013	1
528200000006	402	2012	1
431100000008	457	2011	1
006900000006	255	2013	1
J9CU00000000	16	2012	1
006700000002	137	2013	3
005800000006	299	2014	1
005800000006	156	2010	1
024000000008	387	2011	1
226100000009	185	2014	1
033800000001	449	2014	1
033800000001	2	2011	1
891300000000	9	2013	4
891300000000	69	2012	2
010300000003	343	2012	8
024000000008	313	2012	1
001200000991	204	2014	1
001200000991	509	2014	1
J6L100000001	69	2014	1
J6L100000001	69	2013	2
J6L100000001	6	2012	1
J6L100000001	6	2011	1
J6L100000001	63	2010	2
309500000002	416	2014	1
309500000002	70	2014	2
309500000002	70	2013	1
GEOC00000004	45	2012	1
GEOC00000004	454	2010	1
024000000008	343	2015	1
024000000008	343	2012	1
000300000006	337	2015	1
047500000006	413	2013	1
002100000009	503	2012	2
032900000005	54	2013	1
080400000006	185	2012	2
080400000006	165	2011	1
007900000004	91	2011	3
010400000005	218	2011	1
004700000006	125	2012	1
004700000006	125	2011	1
033300000002	351	2010	1
JL8W00000004	37	2010	1
867100000004	207	2015	2
119300000003	342	2015	1
119300000003	273	2014	1
004400000000	202	2015	3
033800000001	108	2015	1
577300000006	35	2012	1
000100000002	215	2014	1
000100000002	461	2011	3
000100000002	487	2010	1
281500000009	206	2015	1
021700000006	70	2010	1
985601000990	160	2014	1
985601000990	291	2014	1
985601000990	295	2014	1
985601000990	317	2014	1
985601000990	371	2014	1
985601000990	458	2014	1
985601000990	160	2013	2
985601000990	291	2013	2
985601000990	295	2013	2
985601000990	317	2013	2
985601000990	371	2013	2
985601000990	458	2013	2
033400000004	363	2014	1
567200000007	457	2013	2
567200000007	412	2010	1
891200000009	138	2014	1
029100000000	75	2011	1
009200000008	387	2010	2
985601336778	284	2010	1
JHU600000000	312	2013	1
985601361861	10	2010	1
985600209799	241	2010	1
449300000004	544	2012	1
449300000004	530	2011	2
449300000004	238	2010	1
001400000995	258	2015	5
001400000995	2	2012	2
001400000995	258	2011	1
001400000995	258	2010	1
007900000004	436	2013	3
007900000004	436	2012	3
004300000009	293	2013	2
107400000001	485	2014	1
107400000001	324	2013	3
107400000001	63	2012	2
446900000000	140	2012	1
001000000998	101	2015	1
001000000998	101	2014	1
051400000002	514	2013	1
047000000007	53	2011	1
000500000000	104	2011	1
340900000005	542	2010	1
528200000006	2	2011	1
004000000003	154	2013	1
892700000006	255	2015	2
892700000006	545	2013	1
892700000006	196	2012	1
892700000006	196	2011	1
892700000006	196	2010	1
IXOR00000009	11	2013	1
007900000004	249	2010	1
033600000008	293	2011	3
087000000006	227	2011	4
426500000009	365	2014	1
001700000990	194	2012	1
001700000990	165	2012	1
001700000990	194	2010	5
033500000006	159	2013	1
000200000004	351	2015	1
000200000004	474	2014	1
000200000004	474	2012	1
039200000000	369	2010	1
007000000008	248	2014	1
408800000006	466	2010	2
020700000008	202	2012	1
408900000008	423	2011	1
ICRE00000000	16	2014	1
ICRE00000000	73	2012	1
J1OR00000000	14	2010	1
010400000005	255	2012	1
431900000002	413	2014	1
000200000993	255	2012	2
192900000005	545	2015	1
869900000005	74	2014	1
033300000002	349	2011	4
033300000002	146	2010	1
469000000003	107	2015	1
469000000003	284	2014	1
469000000003	429	2013	1
032600000000	243	2013	1
019200000005	468	2011	1
019200000005	431	2011	1
065800000000	3	2013	2
008900000002	461	2015	1
432800000009	67	2011	3
432800000009	138	2011	1
J3UC00000003	416	2014	1
032900000005	151	2014	1
032900000005	124	2010	1
033600000008	228	2015	1
J90W00000007	340	2010	1
JAVB00000008	312	2011	1
JAVB00000008	312	2010	1
018100000005	342	2015	1
018100000005	551	2015	1
018100000005	109	2014	1
018100000005	120	2014	1
018100000005	275	2014	1
018100000005	287	2014	1
018100000005	305	2014	1
018100000005	339	2014	1
000100000002	218	2015	1
000100000002	180	2015	1
000100000002	218	2014	1
000100000002	180	2013	1
000100000002	523	2010	1
000600000990	8	2015	1
002100000009	481	2011	3
002100000009	481	2010	3
319000000000	77	2015	1
319000000000	6	2014	1
319000000000	402	2014	1
319000000000	77	2014	2
319000000000	4	2013	1
319000000000	402	2013	1
319000000000	77	2013	2
319000000000	320	2012	1
319000000000	402	2010	2
502700000001	102	2011	1
J8LU00000004	48	2015	1
JLDY00000007	53	2015	1
JLDY00000007	196	2014	1
008900000002	247	2010	1
047500000006	396	2015	1
000300000006	325	2014	2
008900000002	434	2014	1
J9GC00000006	257	2015	2
J9GC00000006	37	2015	1
J9GC00000006	523	2015	2
J9GC00000006	394	2014	7
J9GC00000006	54	2014	1
J9GC00000006	509	2014	2
J9GC00000006	49	2014	1
J9GC00000006	4	2013	2
J9GC00000006	509	2013	4
J9GC00000006	523	2013	1
J9GC00000006	75	2013	2
J9GC00000006	195	2013	1
J9GC00000006	389	2013	1
J9GC00000006	394	2013	2
J9GC00000006	320	2013	1
J9GC00000006	257	2012	1
J9GC00000006	441	2012	1
J9GC00000006	4	2011	1
J9GC00000006	509	2011	1
J9GC00000006	320	2011	1
J9GC00000006	33	2011	1
J9GC00000006	163	2011	1
J9GC00000006	54	2011	2
J9GC00000006	402	2011	1
J9GC00000006	523	2011	2
J9GC00000006	257	2010	1
J9GC00000006	402	2010	2
J9GC00000006	509	2010	1
J9GC00000006	205	2010	1
004300000009	338	2013	1
009200000008	1	2014	2
009200000008	6	2014	1
009200000008	9	2014	3
009200000008	12	2014	1
009200000008	13	2014	1
009200000008	15	2014	1
009200000008	16	2014	1
009200000008	19	2014	1
009200000008	23	2014	1
009200000008	25	2014	1
009200000008	26	2014	1
009200000008	31	2014	1
009200000008	33	2014	1
009200000008	40	2014	2
009200000008	45	2014	1
009200000008	48	2014	2
009200000008	54	2014	1
009200000008	55	2014	1
009200000008	61	2014	1
009200000008	63	2014	1
009200000008	69	2014	1
009200000008	72	2014	1
009200000008	77	2014	1
009200000008	78	2014	1
009200000008	81	2014	1
009200000008	82	2014	1
009200000008	103	2014	1
009200000008	106	2014	1
009200000008	125	2014	1
009200000008	144	2014	1
009200000008	150	2014	1
009200000008	157	2014	1
009200000008	158	2014	1
009200000008	180	2014	1
009200000008	200	2014	1
009200000008	238	2014	1
009200000008	254	2014	1
009200000008	262	2014	2
009200000008	264	2014	3
009200000008	278	2014	1
009200000008	321	2014	1
009200000008	322	2014	1
009200000008	353	2014	1
009200000008	366	2014	2
009200000008	384	2014	2
009200000008	394	2014	3
009200000008	422	2014	1
009200000008	426	2014	2
009200000008	443	2014	1
000100000002	116	2015	1
000100000002	202	2014	1
033700000000	89	2015	1
033700000000	208	2012	1
008200000000	79	2011	1
J4D600000002	260	2010	1
785800000009	244	2015	1
785800000009	454	2014	1
785800000009	472	2013	1
785800000009	312	2013	1
785800000009	456	2013	2
785800000009	418	2013	1
785800000009	42	2012	1
785800000009	109	2011	1
785800000009	11	2011	1
004300000009	300	2013	1
004300000009	300	2011	1
019200000005	478	2013	8
001500000008	276	2010	1
006700000002	335	2011	1
001100000990	196	2010	1
000600000990	67	2011	1
520900000003	161	2014	1
000800000994	457	2012	3
081100000009	525	2015	1
081100000009	454	2013	1
081100000009	490	2012	1
081100000009	347	2011	1
482000000000	120	2015	1
002500000006	454	2010	1
004400000000	149	2015	5
004400000000	87	2011	1
004400000000	364	2010	1
065800000000	419	2015	1
000900000007	124	2011	1
189500000008	452	2012	2
749000000008	470	2010	1
584200000007	49	2015	3
065800000000	205	2014	1
749000000008	180	2012	1
749000000008	548	2012	1
104100000001	109	2014	1
104100000001	120	2014	1
104100000001	275	2014	1
104100000001	287	2014	1
104100000001	305	2014	1
104100000001	339	2014	1
104100000001	109	2013	1
033800000001	161	2014	5
000600000990	127	2015	1
000600000990	21	2010	1
104100000001	325	2013	2
104100000001	419	2013	1
104100000001	325	2012	2
104100000001	429	2010	1
104100000001	11	2010	1
IXXU00000008	137	2011	1
IXXU00000008	208	2010	1
021700000006	43	2013	1
021700000006	79	2010	1
020700000008	229	2010	2
004500000002	150	2015	3
001300000993	28	2010	1
000600000990	416	2010	1
024000000008	549	2013	1
024000000008	549	2011	3
033100000009	503	2014	2
033100000009	503	2011	1
028200000004	9	2015	1
028200000004	10	2014	1
028200000004	402	2013	2
028200000004	297	2013	1
028200000004	320	2013	1
000300000995	17	2011	1
501100000002	63	2015	1
501100000002	313	2015	1
012800000009	463	2013	1
012800000009	125	2010	4
012800000009	376	2010	1
892700000006	255	2012	1
047700000000	160	2014	2
047700000000	291	2014	2
047700000000	295	2014	3
047700000000	317	2014	2
047700000000	371	2014	2
047700000000	458	2014	2
J41C00000009	260	2014	1
J41C00000009	161	2010	2
398000000000	107	2015	1
398000000000	429	2015	1
398000000000	487	2014	1
398000000000	429	2014	2
398000000000	217	2013	1
398000000000	107	2013	1
398000000000	429	2013	2
768700000007	67	2012	1
027200000006	107	2011	1
273000000009	429	2012	1
273000000009	429	2011	1
273000000009	107	2010	1
273000000009	294	2010	1
000200000993	116	2015	3
000200000993	460	2014	1
000200000993	503	2013	5
000200000993	133	2011	2
000200000993	304	2010	1
000200000993	174	2010	1
006700000002	299	2011	1
169600000005	456	2010	2
802600000009	257	2010	1
002200000990	525	2015	1
412700000002	167	2010	1
004300000009	470	2012	1
811900000003	456	2013	2
511300000003	476	2014	1
511300000003	1	2012	2
000500000000	431	2013	2
004400000000	44	2012	3
J6KN00000007	76	2013	1
J6KN00000007	264	2013	1
J6KN00000007	544	2011	1
408900000008	176	2015	1
408900000008	176	2013	1
985600189844	454	2013	1
985600189844	454	2011	1
039200000000	457	2010	1
089100000004	454	2014	2
089100000004	443	2012	1
016700000000	195	2010	1
033500000006	210	2015	2
033500000006	215	2015	3
033500000006	140	2014	1
033500000006	210	2014	1
033500000006	25	2013	1
033500000006	313	2013	1
033500000006	210	2012	1
033500000006	139	2011	1
412700000002	425	2014	1
412700000002	91	2014	1
412700000002	71	2013	1
412700000002	367	2011	1
412700000002	425	2011	2
IXH700000003	545	2011	2
IXH700000003	545	2010	1
033000000007	435	2015	1
168700000009	73	2015	1
168700000009	73	2011	1
001800000992	154	2015	1
I3CJ00000006	16	2015	2
J7EE00000009	9	2011	1
J7EE00000009	405	2011	1
531000000002	3	2015	2
531000000002	126	2014	2
819000000002	7	2015	1
819000000002	41	2015	1
819000000002	537	2014	1
819000000002	534	2014	1
819000000002	405	2014	2
819000000002	7	2014	1
819000000002	192	2012	1
019200000005	181	2014	2
000200000993	291	2013	1
021100000005	287	2012	1
J7ZO00000007	434	2015	1
J7ZO00000007	105	2013	1
032300000004	183	2010	1
000500000999	539	2015	1
000500000999	285	2010	1
I22A00000002	113	2011	1
063700000001	324	2014	1
063700000001	445	2014	1
063700000001	63	2013	3
063700000001	63	2011	1
063700000001	422	2010	1
063700000001	445	2010	1
028700000003	36	2010	2
028700000003	339	2010	2
011100000008	409	2012	2
011100000008	52	2011	1
J1HP00000001	456	2015	1
J1HP00000001	42	2013	1
J1HP00000001	9	2012	1
J1HP00000001	9	2010	1
087000000006	119	2013	1
428800000000	125	2014	3
019200000005	141	2014	1
019200000005	141	2010	2
875100000005	390	2014	1
875100000005	2	2010	1
000600000001	7	2011	1
033000000007	231	2012	2
000300000995	52	2014	1
000300000995	52	2012	1
198100000000	208	2012	1
309500000002	77	2010	1
002200000990	416	2014	1
002100000009	373	2010	1
446900000000	51	2011	1
029100000000	476	2012	1
IWU400000003	404	2015	1
IWU400000003	294	2013	1
009200000008	418	2014	1
000600000001	548	2013	1
000600000001	461	2011	2
754000000004	509	2011	1
032300000004	339	2014	6
081500000006	227	2014	2
081500000006	162	2010	1
008200000000	432	2013	1
288200000000	55	2015	1
288200000000	1	2013	1
288200000000	441	2011	1
051400000002	523	2014	2
169700000007	444	2011	1
169700000007	3	2010	1
985600089262	545	2014	1
J4KN00000002	194	2014	1
002100000009	65	2012	2
002100000009	66	2012	1
002100000009	111	2012	1
002100000009	121	2012	1
002100000009	128	2012	1
002100000009	136	2012	1
002100000009	175	2012	1
002100000009	186	2012	1
002100000009	188	2012	1
002100000009	193	2012	1
002100000009	219	2012	3
002100000009	223	2012	1
002100000009	232	2012	1
002100000009	240	2012	1
002100000009	248	2012	1
002100000009	263	2012	2
002100000009	310	2012	1
002100000009	365	2012	1
002100000009	370	2012	1
002100000009	432	2012	1
002100000009	517	2012	1
002100000009	526	2012	1
024000000008	160	2012	1
024000000008	291	2012	1
024000000008	371	2012	1
024000000008	458	2012	3
024000000008	471	2011	1
008200000000	334	2013	1
033100000009	110	2013	1
009200000008	317	2015	1
001200000991	324	2012	1
039200000000	23	2012	1
059100000002	55	2014	1
059100000002	18	2013	1
059100000002	54	2013	1
558800000009	411	2014	1
553800000008	434	2015	1
024000000008	431	2011	3
008900000002	426	2010	1
000300000995	51	2014	1
002800000001	150	2011	1
002800000001	324	2011	1
002800000001	116	2010	1
002800000001	150	2010	1
002800000001	6	2010	2
104300000005	429	2014	1
104300000005	107	2014	2
104300000005	341	2010	2
020200000009	5	2015	3
985600183978	30	2014	1
985600183978	423	2011	1
002100000009	71	2013	1
002100000009	71	2012	1
000600000001	504	2013	3
000600000001	138	2011	1
010300000003	343	2011	6
IZCF00000003	405	2011	1
032700000001	443	2015	3
019200000005	467	2010	1
777300000009	237	2012	1
JI7500000002	243	2014	2
JI7500000002	243	2012	1
032100000000	358	2013	1
038400000005	110	2015	1
J6TL00000007	338	2011	1
006700000002	193	2013	4
342800000000	3	2013	3
985607401296	90	2015	1
752200000001	454	2014	1
752200000001	505	2010	1
004300000009	387	2015	6
004300000009	387	2014	3
004300000009	22	2014	3
168700000009	227	2013	1
033000000007	350	2013	2
020100000007	90	2013	1
771700000007	117	2010	1
032300000004	109	2015	3
032300000004	247	2013	1
032300000004	247	2012	1
080400000006	231	2015	2
985600043360	530	2011	1
066900000000	42	2014	1
066900000000	405	2012	4
020700000008	429	2011	2
428800000000	176	2015	1
428800000000	176	2012	1
428800000000	176	2011	1
023200000003	419	2012	1
023200000003	419	2010	1
002800000001	338	2015	2
IW1F00000003	402	2015	1
IW1F00000003	115	2014	1
188200000004	198	2011	1
117800000006	312	2010	1
841500000008	345	2014	2
I3CJ00000006	538	2013	1
I3CJ00000006	10	2012	1
033100000009	94	2014	1
024000000008	58	2012	1
032700000001	2	2013	3
032700000001	251	2011	2
000200000004	14	2015	1
000600000001	90	2014	1
029100000000	338	2013	1
530400000001	38	2011	1
530400000001	463	2010	1
530400000001	38	2010	1
029100000000	520	2013	4
029100000000	468	2010	1
000500000000	196	2012	1
408900000008	179	2010	2
584200000007	67	2010	1
000600000001	154	2014	2
000700000992	494	2015	1
000700000992	82	2014	1
001500000008	117	2015	2
408900000008	13	2015	13
408900000008	43	2014	1
870100000004	504	2013	2
870100000004	210	2010	1
002800000001	29	2011	1
I3CJ00000006	343	2015	2
I3CJ00000006	499	2012	1
286700000003	424	2012	1
033300000002	111	2013	1
425500000000	499	2015	1
425500000000	499	2010	1
511300000003	127	2013	1
511300000003	284	2013	2
511300000003	284	2011	1
032100000000	101	2015	1
002800000001	372	2011	1
010400000005	231	2012	1
010400000005	231	2010	1
039200000000	155	2010	1
J4D600000002	447	2011	1
551400000004	50	2013	1
087900000002	239	2015	1
087900000002	421	2012	2
001500000997	457	2013	1
001500000997	191	2011	1
985600153688	479	2011	1
985601345955	2	2010	1
033500000006	158	2015	3
033500000006	305	2013	2
033500000006	117	2011	4
IYQB00000001	296	2013	1
IYQB00000001	296	2011	1
IYQB00000001	70	2011	1
002100000009	514	2013	2
JO2400000000	107	2012	1
080400000006	337	2015	1
080400000006	228	2015	1
080400000006	337	2014	1
080400000006	64	2014	1
080400000006	228	2014	1
080400000006	14	2012	4
080400000006	14	2011	2
080400000006	221	2011	2
033400000004	200	2014	1
033400000004	37	2010	1
019200000005	96	2014	2
029100000000	433	2015	2
029100000000	433	2012	2
001100000990	11	2015	1
001100000990	150	2015	1
001100000990	11	2014	1
001100000990	289	2010	1
028200000004	1	2013	1
028200000004	4	2013	1
028200000004	6	2013	1
028200000004	7	2013	1
028200000004	8	2013	1
028200000004	9	2013	1
028200000004	11	2013	2
028200000004	12	2013	2
028200000004	16	2013	1
028200000004	17	2013	1
028200000004	19	2013	1
028200000004	20	2013	1
028200000004	24	2013	1
028200000004	25	2013	1
028200000004	26	2013	2
028200000004	28	2013	1
028200000004	29	2013	1
028200000004	32	2013	1
028200000004	39	2013	1
028200000004	44	2013	1
028200000004	45	2013	1
028200000004	50	2013	1
028200000004	51	2013	1
028200000004	54	2013	1
028200000004	55	2013	1
028200000004	59	2013	1
028200000004	63	2013	1
028200000004	68	2013	1
028200000004	69	2013	1
028200000004	73	2013	1
028200000004	77	2013	1
028200000004	80	2013	1
028200000004	81	2013	1
028200000004	82	2013	1
028200000004	83	2013	1
028200000004	89	2013	1
028200000004	91	2013	1
028200000004	99	2013	1
028200000004	101	2013	1
028200000004	104	2013	1
028200000004	114	2013	1
028200000004	139	2013	1
028200000004	151	2013	1
028200000004	174	2013	1
028200000004	204	2013	3
028200000004	205	2013	1
028200000004	236	2013	1
028200000004	238	2013	1
028200000004	247	2013	1
028200000004	272	2013	1
028200000004	274	2013	1
028200000004	285	2013	1
028200000004	292	2013	1
028200000004	311	2013	1
028200000004	347	2013	1
028200000004	397	2013	1
028200000004	422	2013	1
028200000004	451	2013	1
028200000004	452	2013	1
028200000004	464	2013	1
028200000004	466	2013	1
028200000004	469	2013	1
028200000004	510	2013	1
028200000004	531	2013	1
028200000004	1	2012	1
028200000004	2	2012	1
028200000004	4	2012	1
028200000004	6	2012	1
028200000004	7	2012	1
028200000004	8	2012	1
028200000004	9	2012	1
028200000004	11	2012	2
028200000004	12	2012	1
028200000004	16	2012	1
028200000004	19	2012	1
028200000004	20	2012	1
028200000004	22	2012	1
028200000004	24	2012	1
028200000004	25	2012	1
028200000004	26	2012	1
028200000004	28	2012	1
028200000004	29	2012	1
028200000004	32	2012	1
028200000004	39	2012	1
028200000004	42	2012	1
028200000004	44	2012	1
028200000004	45	2012	1
028200000004	50	2012	1
028200000004	51	2012	1
028200000004	54	2012	2
028200000004	55	2012	2
028200000004	59	2012	1
028200000004	62	2012	1
028200000004	63	2012	1
028200000004	68	2012	1
028200000004	69	2012	1
028200000004	73	2012	1
028200000004	77	2012	1
028200000004	80	2012	1
028200000004	81	2012	1
028200000004	82	2012	1
028200000004	83	2012	1
028200000004	89	2012	1
028200000004	91	2012	1
028200000004	99	2012	1
028200000004	101	2012	1
028200000004	104	2012	1
028200000004	114	2012	1
028200000004	139	2012	1
028200000004	151	2012	1
028200000004	174	2012	1
028200000004	204	2012	1
028200000004	205	2012	1
028200000004	236	2012	1
028200000004	238	2012	1
028200000004	247	2012	1
028200000004	272	2012	1
028200000004	274	2012	1
028200000004	285	2012	1
028200000004	292	2012	1
028200000004	311	2012	1
028200000004	347	2012	1
028200000004	397	2012	1
028200000004	402	2012	1
028200000004	422	2012	1
028200000004	451	2012	1
028200000004	452	2012	1
028200000004	464	2012	1
028200000004	466	2012	1
028200000004	469	2012	1
028200000004	473	2012	1
028200000004	485	2012	1
028200000004	510	2012	1
028200000004	340	2011	1
819000000002	44	2010	1
204400000003	410	2011	1
032600000000	43	2012	1
008300000001	307	2013	3
558800000009	49	2015	1
558800000009	42	2015	1
558800000009	389	2014	1
558800000009	161	2012	1
558800000009	389	2011	1
558800000009	339	2011	1
JIDJ00000007	416	2015	1
JIDJ00000007	463	2015	1
JIDJ00000007	433	2014	1
JIDJ00000007	46	2014	2
JIDJ00000007	416	2013	1
JIDJ00000007	316	2013	1
JIDJ00000007	36	2012	2
JIDJ00000007	427	2011	1
JIDJ00000007	416	2011	1
JIDJ00000007	434	2010	1
002100000009	160	2015	1
039200000000	456	2014	1
020700000008	6	2015	1
020700000008	402	2013	1
000800000994	490	2015	1
000800000994	50	2015	1
000800000994	251	2013	1
000800000994	240	2013	1
000800000994	32	2012	2
000800000994	28	2011	2
000800000994	238	2011	1
000800000994	534	2010	1
IYPZ00000000	2	2013	2
IYPZ00000000	2	2012	1
IYPZ00000000	479	2011	2
004300000009	261	2010	2
553800000008	299	2010	1
JS9O00000007	116	2014	1
832000000000	478	2014	1
832000000000	174	2013	1
832000000000	478	2012	1
832000000000	33	2012	2
832000000000	525	2010	1
785800000009	73	2014	1
013800000007	205	2014	1
089100000004	53	2013	1
033700000000	206	2015	1
033700000000	227	2011	1
033700000000	245	2010	1
033700000000	362	2010	1
033700000000	369	2010	1
001700000990	340	2010	1
IX2400000007	227	2015	2
IX2400000007	138	2015	2
002800000001	77	2015	2
002800000001	25	2014	1
002800000001	77	2013	1
080400000006	341	2013	1
080400000006	341	2011	2
080400000006	387	2011	1
010300000003	43	2014	1
010300000003	377	2012	1
000400000008	536	2012	1
039200000000	81	2012	2
006900000006	10	2015	1
081500000006	408	2010	1
046100000000	545	2011	1
J1OR00000000	237	2012	2
985600169126	55	2015	2
985600169126	190	2013	1
985600169126	55	2012	2
319000000000	310	2012	1
319000000000	439	2012	1
319000000000	13	2012	1
319000000000	163	2012	1
319000000000	90	2011	1
319000000000	161	2011	2
033700000000	464	2010	1
IZCF00000003	67	2013	1
IY5300000007	448	2015	1
IY5300000007	90	2015	1
IY5300000007	88	2015	1
IY5300000007	185	2014	1
IY5300000007	439	2014	1
IY5300000007	185	2013	1
IY5300000007	483	2013	1
IY5300000007	36	2013	1
IY5300000007	470	2012	1
IY5300000007	483	2012	1
IY5300000007	38	2012	1
IY5300000007	199	2012	1
IY5300000007	470	2011	1
IY5300000007	199	2011	2
IY5300000007	38	2010	1
IY5300000007	260	2010	1
985600042746	454	2011	1
029100000000	279	2013	1
155200000008	324	2015	6
155200000008	510	2015	1
155200000008	445	2014	1
155200000008	324	2013	1
155200000008	324	2012	3
155200000008	324	2011	3
155200000008	324	2010	2
033100000009	464	2013	2
033100000009	312	2012	2
033100000009	464	2011	1
011100000008	398	2011	1
020200000009	132	2011	6
867100000004	115	2014	1
867100000004	42	2012	1
867100000004	189	2011	1
769300000008	138	2011	1
769300000008	454	2010	1
001900000005	160	2014	2
001900000005	291	2014	1
001900000005	317	2014	1
001900000005	371	2014	1
001900000005	458	2014	1
833700000000	161	2015	1
004300000009	525	2011	1
J0XN00000008	405	2011	1
985600126826	147	2014	1
985600126826	173	2013	1
985600126826	102	2013	1
985600126826	445	2013	1
985600126826	201	2012	1
408900000008	58	2015	1
174400000008	2	2015	1
174400000008	73	2015	1
174400000008	51	2015	1
174400000008	51	2013	1
174400000008	73	2012	3
174400000008	73	2011	2
004300000009	141	2015	1
038400000005	443	2010	1
032300000004	503	2013	1
841500000008	294	2012	1
024000000008	78	2015	1
024000000008	342	2014	2
024000000008	342	2011	2
051400000002	117	2013	2
071500000009	256	2010	1
024700000000	509	2014	1
024700000000	509	2010	1
000700000992	50	2014	2
006200000003	79	2012	1
033400000004	157	2015	1
985600079623	469	2015	1
985600079623	51	2010	6
019200000005	206	2014	2
002200000990	26	2015	1
002200000990	73	2010	1
891200000009	525	2014	1
046100000000	90	2015	1
001900000994	389	2014	1
001900000994	339	2013	1
001900000994	257	2010	1
IXXU00000008	339	2015	2
577000000000	113	2015	1
577000000000	307	2010	2
000500000000	160	2015	1
000500000000	291	2015	1
000500000000	295	2015	1
000500000000	317	2015	1
000500000000	371	2015	1
J1HL00000004	523	2015	1
J1HL00000004	454	2015	1
J1HL00000004	485	2014	1
J1HL00000004	304	2014	1
J1HL00000004	138	2011	1
J1HL00000004	523	2011	1
985600155915	9	2015	1
985600155915	20	2014	1
985600155915	387	2014	1
985600155915	20	2011	1
107400000001	8	2015	5
880400000007	335	2015	1
387300000000	245	2012	2
387300000000	287	2012	2
387300000000	342	2012	2
387300000000	362	2012	2
387300000000	369	2012	2
501100000002	454	2014	1
501100000002	523	2013	1
501100000002	116	2012	1
001500000008	83	2014	1
001500000008	138	2013	1
173800000007	73	2015	1
173800000007	73	2014	1
059100000002	256	2013	1
450400000000	418	2014	1
294600000002	340	2014	1
390600000006	456	2010	1
482000000000	429	2010	1
039200000000	547	2012	2
001700000990	243	2010	2
I3CJ00000006	312	2013	1
198100000000	94	2014	3
870400000000	276	2015	1
008200000000	345	2015	2
008200000000	519	2015	2
008200000000	294	2010	3
008200000000	519	2010	2
006700000002	288	2010	1
506700000004	33	2012	2
506700000004	499	2010	1
013100000004	117	2012	1
004500000002	181	2012	1
004500000002	181	2010	1
410300000009	26	2014	1
410300000009	257	2013	1
410300000009	402	2012	1
410300000009	26	2012	1
410300000009	257	2011	1
410300000009	257	2010	1
004400000000	398	2015	1
000200000993	512	2015	2
867100000004	22	2015	1
867100000004	190	2010	2
J4D600000002	401	2014	1
J4D600000002	549	2012	1
J4D600000002	404	2010	1
008300000001	240	2014	1
000700000992	76	2011	1
004300000009	358	2014	1
080400000006	461	2014	2
861700000006	138	2010	1
001700000990	37	2012	3
075700000005	16	2014	2
075700000005	16	2011	1
075700000005	454	2010	1
408900000008	105	2011	1
408900000008	126	2011	1
985601345955	405	2014	1
080400000006	542	2014	1
281500000009	65	2013	3
000500000000	500	2010	1
027200000006	523	2012	1
033000000007	440	2014	1
033000000007	539	2014	1
033000000007	539	2011	1
000100000002	240	2014	1
000100000002	505	2014	1
000100000002	549	2013	1
000100000002	443	2011	1
000100000002	530	2010	1
032700000001	307	2011	1
306200000002	405	2013	2
306200000002	114	2013	1
306200000002	89	2013	1
306200000002	167	2013	1
306200000002	512	2011	2
024000000008	151	2010	5
024000000008	290	2014	1
008400000003	524	2010	1
033200000000	133	2014	1
000600000001	255	2015	1
204400000003	64	2015	1
010300000003	72	2014	1
985600043920	108	2013	1
985600043920	108	2012	1
985600043920	463	2012	1
IWU400000003	363	2012	1
IWU400000003	413	2012	2
IW1Y00000001	90	2013	1
531000000002	419	2010	1
008300000001	369	2015	2
008300000001	29	2014	2
008300000001	369	2014	1
008300000001	72	2013	4
008300000001	358	2012	1
008300000001	369	2010	3
117800000006	547	2014	3
081100000009	101	2011	1
038400000005	24	2013	2
038400000005	24	2012	1
004100000005	404	2013	2
000500000999	527	2015	1
032600000000	192	2015	1
000800000994	203	2015	1
045100000002	126	2011	1
001400000995	318	2011	1
460900000006	165	2014	1
033100000009	14	2012	1
064200000000	41	2010	1
428800000000	505	2011	1
046100000000	14	2014	1
032100000000	8	2013	1
006700000002	259	2014	1
069000000008	6	2012	1
069000000008	405	2010	1
005900000008	208	2014	1
005900000008	5	2011	1
005900000008	137	2010	1
000200000004	24	2012	2
000200000004	352	2012	2
032700000001	71	2014	1
038400000005	1	2012	4
024000000008	230	2012	1
528700000005	463	2015	1
038800000002	509	2010	1
020200000009	306	2014	3
778500000000	62	2013	1
778500000000	350	2013	2
778500000000	62	2010	3
653900000006	449	2015	1
019200000005	220	2014	1
032900000005	428	2015	1
032900000005	299	2015	1
428800000000	411	2012	1
930820000000	487	2014	2
930820000000	255	2013	1
930820000000	487	2013	1
930820000000	217	2012	2
930820000000	217	2011	2
930820000000	107	2011	2
930820000000	340	2011	1
930820000000	487	2011	1
930820000000	107	2010	1
020200000009	332	2010	4
029100000000	515	2010	1
029100000000	369	2010	1
029100000000	554	2010	1
841600000000	449	2015	4
520900000003	227	2012	3
020200000009	186	2015	1
020200000009	143	2012	1
020200000009	222	2011	6
015100000000	36	2012	1
446900000000	392	2012	1
204400000003	523	2013	2
204400000003	257	2010	1
475600000009	189	2014	2
475600000009	427	2014	1
475600000009	249	2013	2
475600000009	23	2012	3
475600000009	533	2011	1
475600000009	10	2011	1
475600000009	273	2010	1
033000000007	105	2012	2
174400000008	290	2013	2
