nome,id
Mt-Nova Marilandia,5108857
Mt-Nova Maringa,5108907
Mt-Nova Monte Verde,5108956
Go-Abadia de Goias,5200050
Go-Abadiania,5200100
Go-Acreuna,5200134
Go-Adelandia,5200159
Go-Agua Fria de Goias,5200175
Go-Agua Limpa,5200209
Go-Aguas Lindas de Goias,5200258
Go-Alexania,5200308
Go-Aloandia,5200506
Go-Alto Horizonte,5200555
Go-Alto Paraiso de Goias,5200605
Go-Alvorada do Norte,5200803
Go-Amaralina,5200829
Go-Americano do Brasil,5200852
Go-Amorinopolis,5200902
Go-Anapolis,5201108
Go-Anhanguera,5201207
Go-Anicuns,5201306
Go-Aparecida de Goiania,5201405
Go-Aparecida do Rio Doce,5201454
Go-Apore,5201504
Go-Aracu,5201603
Go-Aragarcas,5201702
Go-Aragoiania,5201801
Go-Araguapaz,5202155
Go-Arenopolis,5202353
Go-Aruana,5202502
Go-Aurilandia,5202601
Go-Avelinopolis,5202809
Go-Baliza,5203104
Go-Barro Alto,5203203
Go-Bela Vista de Goias,5203302
Go-Bom Jardim de Goias,5203401
Go-Bom Jesus de Goias,5203500
Go-Bonfinopolis,5203559
Go-Bonopolis,5203575
Go-Brazabrantes,5203609
Go-Britania,5203807
Go-Buriti Alegre,5203906
Go-Buriti de Goias,5203939
Go-Buritinopolis,5203962
Go-Cabeceiras,5204003
Go-Cachoeira Alta,5204102
Go-Cachoeira de Goias,5204201
Go-Cachoeira Dourada,5204250
Go-Cacu,5204300
Go-Caiaponia,5204409
Go-Caldas Novas,5204508
Go-Caldazinha,5204557
Go-Campestre de Goias,5204607
Go-Campinacu,5204656
Go-Campinorte,5204706
Go-Campo Alegre de Goias,5204805
Go-Campo Limpo de Goias,5204854
Go-Campos Belos,5204904
Go-Campos Verdes,5204953
Go-Carmo do Rio Verde,5205000
Go-Castelandia,5205059
Go-Catalao,5205109
Go-Caturai,5205208
Go-Cavalcante,5205307
Go-Ceres,5205406
Go-Cezarina,5205455
Go-Chapadao do Ceu,5205471
Go-Cidade Ocidental,5205497
Go-Cocalzinho de Goias,5205513
Go-Colinas do Sul,5205521
Go-Corrego do Ouro,5205703
Go-Corumba de Goias,5205802
Go-Corumbaiba,5205901
Go-Cristalina,5206206
Go-Cristianopolis,5206305
Go-Crixas,5206404
Go-Crominia,5206503
Go-Cumari,5206602
Go-Damianopolis,5206701
Go-Damolandia,5206800
Go-Davinopolis,5206909
Go-Diorama,5207105
Go-Doverlandia,5207253
Go-Edealina,5207352
Go-Edeia,5207402
Go-Estrela do Norte,5207501
Go-Faina,5207535
Go-Fazenda Nova,5207600
Go-Firminopolis,5207808
Go-Flores de Goias,5207907
Go-Formosa,5208004
Go-Formoso,5208103
Go-Gameleira de Goias,5208152
Go-Divinopolis de Goias,5208301
Go-Goianapolis,5208400
Go-Goiandira,5208509
Go-Goianesia,5208608
Go-Goiania,5208707
Go-Goianira,5208806
Go-Goias,5208905
Go-Goiatuba,5209101
Go-Gouvelandia,5209150
Go-Guapo,5209200
Go-Guaraita,5209291
Go-Guarani de Goias,5209408
Go-Guarinos,5209457
Go-Heitorai,5209606
Go-Hidrolandia,5209705
Go-Hidrolina,5209804
Go-Iaciara,5209903
Go-Inaciolandia,5209937
Go-Indiara,5209952
Go-Inhumas,5210000
Go-Ipameri,5210109
Go-Ipiranga de Goias,5210158
Go-Ipora,5210208
Go-Israelandia,5210307
Go-Itaberai,5210406
Go-Itaguari,5210562
Go-Itaguaru,5210604
Go-Itaja,5210802
Go-Itapaci,5210901
Go-Itapirapua,5211008
Go-Itapuranga,5211206
Go-Itaruma,5211305
Go-Itaucu,5211404
Go-Itumbiara,5211503
Go-Ivolandia,5211602
Go-Jandaia,5211701
Go-Jaragua,5211800
Go-Jatai,5211909
Go-Jaupaci,5212006
Go-Jesupolis,5212055
Go-Joviania,5212105
Go-Jussara,5212204
Go-Lagoa Santa,5212253
Go-Leopoldo de Bulhoes,5212303
Go-Luziania,5212501
Go-Mairipotaba,5212600
Go-Mambai,5212709
Go-Mara Rosa,5212808
Go-Marzagao,5212907
Go-Matrincha,5212956
Go-Maurilandia,5213004
Go-Mimoso de Goias,5213053
Go-Minacu,5213087
Go-Mineiros,5213103
Go-Moipora,5213400
Go-Monte Alegre de Goias,5213509
Go-Montes Claros de Goias,5213707
Go-Montividiu,5213756
Go-Montividiu do Norte,5213772
Go-Morrinhos,5213806
Go-Morro Agudo de Goias,5213855
Go-Mossamedes,5213905
Go-Mozarlandia,5214002
Go-Mundo Novo,5214051
Go-Mutunopolis,5214101
Go-Nazario,5214408
Go-Neropolis,5214507
Go-Niquelandia,5214606
Go-Nova America,5214705
Go-Nova Aurora,5214804
Go-Nova Crixas,5214838
Go-Nova Gloria,5214861
Go-Nova Iguacu de Goias,5214879
Go-Nova Roma,5214903
Go-Nova Veneza,5215009
Go-Novo Brasil,5215207
Go-Novo Gama,5215231
Go-Novo Planalto,5215256
Go-Orizona,5215306
Go-Ouro Verde de Goias,5215405
Go-Ouvidor,5215504
Go-Padre Bernardo,5215603
Go-Palestina de Goias,5215652
Go-Palmeiras de Goias,5215702
Go-Palmelo,5215801
Go-Palminopolis,5215900
Go-Panama,5216007
Go-Paranaiguara,5216304
Go-Parauna,5216403
Go-Perolandia,5216452
Go-Petrolina de Goias,5216809
Go-Pilar de Goias,5216908
Go-Piracanjuba,5217104
Go-Piranhas,5217203
Go-Pirenopolis,5217302
Go-Pires do Rio,5217401
Go-Planaltina,5217609
Go-Pontalina,5217708
Go-Porangatu,5218003
Go-Porteirao,5218052
Go-Portelandia,5218102
Go-Posse,5218300
Go-Professor Jamil,5218391
Go-Quirinopolis,5218508
Go-Rialma,5218607
Go-Rianapolis,5218706
Go-Rio Quente,5218789
Go-Rio Verde,5218805
Go-Rubiataba,5218904
Go-Sanclerlandia,5219001
Go-Santa Barbara de Goias,5219100
Go-Santa Cruz de Goias,5219209
Go-Santa Fe de Goias,5219258
Go-Santa Helena de Goias,5219308
Go-Santa Isabel,5219357
Go-Santa Rita do Araguaia,5219407
Go-Santa Rita do Novo Destino,5219456
Go-Santa Rosa de Goias,5219506
Go-Santa Tereza de Goias,5219605
Go-Santa Terezinha de Goias,5219704
Go-Santo Antonio da Barra,5219712
Go-Santo Antonio de Goias,5219738
Go-Santo Antonio do Descoberto,5219753
Go-Sao Domingos,5219803
Go-Sao Francisco de Goias,5219902
Go-Sao Joao D Alianca,5220009
Go-Sao Joao da Parauna,5220058
Go-Sao Luis de Montes Belos,5220108
Go-Sao Luiz do Norte,5220157
Go-Sao Miguel do Araguaia,5220207
Go-Sao Miguel do Passa Quatro,5220264
Go-Sao Patricio,5220280
Go-Sao Simao,5220405
Go-Senador Canedo,5220454
Go-Serranopolis,5220504
Go-Silvania,5220603
Go-Simolandia,5220686
Go-Sitio D Abadia,5220702
Go-Taquaral de Goias,5221007
Go-Teresina de Goias,5221080
Go-Terezopolis de Goias,5221197
Go-Tres Ranchos,5221304
Go-Trindade,5221403
Go-Trombas,5221452
Go-Turvania,5221502
Go-Turvelandia,5221551
Go-Uirapuru,5221577
Go-Uruacu,5221601
Go-Uruana,5221700
Go-Urutai,5221809
Go-Valparaiso de Goias,5221858
Go-Varjao,5221908
Go-Vianopolis,5222005
Go-Vicentinopolis,5222054
Go-Vila Boa,5222203
Go-Vila Propicio,5222302
Df-Brasilia,5300108
